Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Positive Regulation Of Protein Catabolic Process In The Vacuole (GO:1904352)	2/5	1.504017e-01	9.946252e-01	0	0	4.026995e+00	7.628923e+00	LRP1;LDLR
GO_Biological_Process_2023	Positive Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905065)	2/5	1.504017e-01	9.946252e-01	0	0	4.026995e+00	7.628923e+00	EFEMP2;GPER1
GO_Biological_Process_2023	Prepulse Inhibition (GO:0060134)	2/5	1.504017e-01	9.946252e-01	0	0	4.026995e+00	7.628923e+00	GRID2;DRD1
GO_Biological_Process_2023	Protein Localization To Site Of Double-Strand Break (GO:1990166)	2/5	1.504017e-01	9.946252e-01	0	0	4.026995e+00	7.628923e+00	PARP3;SIRT6
GO_Biological_Process_2023	Purine Deoxyribonucleotide Catabolic Process (GO:0009155)	2/5	1.504017e-01	9.946252e-01	0	0	4.026995e+00	7.628923e+00	NUDT16;NUDT15
GO_Biological_Process_2023	Purine Ribonucleoside Catabolic Process (GO:0046130)	2/5	1.504017e-01	9.946252e-01	0	0	4.026995e+00	7.628923e+00	ADAL;ENPP4
GO_Biological_Process_2023	Regulation Of 3'-UTR-mediated mRNA Stabilization (GO:1905868)	2/5	1.504017e-01	9.946252e-01	0	0	4.026995e+00	7.628923e+00	METTL16;RBM24
GO_Biological_Process_2023	Regulation Of Glutamate Receptor Signaling Pathway (GO:1900449)	2/5	1.504017e-01	9.946252e-01	0	0	4.026995e+00	7.628923e+00	FRRS1L;SHANK3
GO_Biological_Process_2023	Regulation Of Histone Deacetylase Activity (GO:1901725)	2/5	1.504017e-01	9.946252e-01	0	0	4.026995e+00	7.628923e+00	CAMK2D;SIRT6
GO_Biological_Process_2023	Regulation Of Hydrogen Peroxide Metabolic Process (GO:0010310)	2/5	1.504017e-01	9.946252e-01	0	0	4.026995e+00	7.628923e+00	NOXA1;RAC1
GO_Biological_Process_2023	Regulation Of Macrophage Apoptotic Process (GO:2000109)	2/5	1.504017e-01	9.946252e-01	0	0	4.026995e+00	7.628923e+00	NOD2;SIRT1
GO_Biological_Process_2023	Regulation Of Monoatomic Anion Transport (GO:0044070)	2/5	1.504017e-01	9.946252e-01	0	0	4.026995e+00	7.628923e+00	STC1;PDZK1
GO_Biological_Process_2023	Regulation Of pro-B Cell Differentiation (GO:2000973)	2/5	1.504017e-01	9.946252e-01	0	0	4.026995e+00	7.628923e+00	NOTCH1;HES1
GO_Biological_Process_2023	Regulation Of Retrograde Transport, Endosome To Golgi (GO:1905279)	2/5	1.504017e-01	9.946252e-01	0	0	4.026995e+00	7.628923e+00	PRKN;USP7
GO_Biological_Process_2023	Response To cGMP (GO:0070305)	2/5	1.504017e-01	9.946252e-01	0	0	4.026995e+00	7.628923e+00	HCN4;PDE3A
GO_Biological_Process_2023	Signal Complex Assembly (GO:0007172)	2/5	1.504017e-01	9.946252e-01	0	0	4.026995e+00	7.628923e+00	SRC;PXN
GO_Biological_Process_2023	snRNA Modification (GO:0040031)	2/5	1.504017e-01	9.946252e-01	0	0	4.026995e+00	7.628923e+00	MEPCE;METTL16
GO_Biological_Process_2023	Thiamine-Containing Compound Metabolic Process (GO:0042723)	2/5	1.504017e-01	9.946252e-01	0	0	4.026995e+00	7.628923e+00	SLC19A3;SLC19A2
GO_Biological_Process_2023	Urea Cycle (GO:0000050)	2/5	1.504017e-01	9.946252e-01	0	0	4.026995e+00	7.628923e+00	CPS1;NAGS
GO_Biological_Process_2023	Valine Metabolic Process (GO:0006573)	2/5	1.504017e-01	9.946252e-01	0	0	4.026995e+00	7.628923e+00	ILVBL;BCAT2
GO_Biological_Process_2023	Venous Blood Vessel Morphogenesis (GO:0048845)	2/5	1.504017e-01	9.946252e-01	0	0	4.026995e+00	7.628923e+00	NOTCH1;TBX20
GO_Biological_Process_2023	Vocal Learning (GO:0042297)	2/5	1.504017e-01	9.946252e-01	0	0	4.026995e+00	7.628923e+00	HTT;SHANK3
GO_Biological_Process_2023	Protein Polyubiquitination (GO:0000209)	38/226	1.512069e-01	9.946252e-01	0	0	1.223290e+00	2.310926e+00	PRKN;LRSAM1;UBE2D2;CUL3;FBXO28;UBE2D3;UBE2L6;RNF6;DDA1;RFPL4A;NPEPPS;ZNRF1;FZR1;HECTD1;RUSC1;UBE2Q2;CDC27;TRIM3;ANKIB1;AREL1;ANAPC7;UBE2B;FBXW11;FBXL17;RC3H1;UBE4A;KLHL3;UBE2G1;KLHL20;RNF144A;TRAF6;UBE2N;TRIP12;ANAPC5;RBCK1;ZNF598;THOP1;ANAPC1
GO_Biological_Process_2023	Protein Processing (GO:0016485)	21/117	1.518137e-01	9.946252e-01	0	0	1.323046e+00	2.494075e+00	MYRF;ECEL1;HTRA2;AEBP1;OMA1;PSEN1;MMEL1;CPZ;PCSK5;ASRGL1;PCSK4;MMP14;BMP1;ADAMTS3;CPD;DDI2;CNTN1;LONP2;CASP2;CTSG;METAP2
GO_Biological_Process_2023	Astrocyte Development (GO:0014002)	4/15	1.536132e-01	9.946252e-01	0	0	2.197066e+00	4.115802e+00	CDK6;IFNGR1;PSEN1;MAPT
GO_Biological_Process_2023	Ganglioside Biosynthetic Process (GO:0001574)	4/15	1.536132e-01	9.946252e-01	0	0	2.197066e+00	4.115802e+00	ST8SIA6;ST6GALNAC3;ST3GAL2;B4GALT5
GO_Biological_Process_2023	Positive Regulation Of Secretion (GO:0051047)	4/15	1.536132e-01	9.946252e-01	0	0	2.197066e+00	4.115802e+00	XBP1;CYP4A11;PRL;GPLD1
GO_Biological_Process_2023	Protein Localization To Chromosome, Telomeric Region (GO:0070198)	4/15	1.536132e-01	9.946252e-01	0	0	2.197066e+00	4.115802e+00	ATRX;TINF2;NABP2;TERF2IP
GO_Biological_Process_2023	Protein Localization To Microtubule Organizing Center (GO:1905508)	4/15	1.536132e-01	9.946252e-01	0	0	2.197066e+00	4.115802e+00	C2CD3;CEP250;CEP83;CEP192
GO_Biological_Process_2023	Regulation Of Activin Receptor Signaling Pathway (GO:0032925)	4/15	1.536132e-01	9.946252e-01	0	0	2.197066e+00	4.115802e+00	SKI;LEMD3;CER1;DACT1
GO_Biological_Process_2023	Regulation Of Amyloid-Beta Clearance (GO:1900221)	4/15	1.536132e-01	9.946252e-01	0	0	2.197066e+00	4.115802e+00	LRP1;IFNGR1;CYP51A1;HMGCR
GO_Biological_Process_2023	Regulation Of Carbohydrate Metabolic Process (GO:0006109)	4/15	1.536132e-01	9.946252e-01	0	0	2.197066e+00	4.115802e+00	PRKN;SCARB2;BCKDK;SIRT1
GO_Biological_Process_2023	Regulation Of Cellular Response To Heat (GO:1900034)	4/15	1.536132e-01	9.946252e-01	0	0	2.197066e+00	4.115802e+00	DNAJB1;CREBBP;MAPT;SIRT1
GO_Biological_Process_2023	Regulation Of Dephosphorylation (GO:0035303)	4/15	1.536132e-01	9.946252e-01	0	0	2.197066e+00	4.115802e+00	IGBP1;MTMR1;SRC;SMG7
GO_Biological_Process_2023	Negative Regulation Of Catalytic Activity (GO:0043086)	6/26	1.540090e-01	9.946252e-01	0	0	1.812906e+00	3.391482e+00	NOTCH1;PPP1R12A;HP;NOSIP;SIRT1;SERPINA5
GO_Biological_Process_2023	Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352)	6/26	1.540090e-01	9.946252e-01	0	0	1.812906e+00	3.391482e+00	SEMA5A;PDPK1;FGG;KRIT1;GATA3;GAS6
GO_Biological_Process_2023	Regulation Of Actin Filament Bundle Assembly (GO:0032231)	6/26	1.540090e-01	9.946252e-01	0	0	1.812906e+00	3.391482e+00	PRKN;SYNPO2;TSC1;RAC1;SYNPO;SHANK3
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Contraction (GO:0086004)	6/26	1.540090e-01	9.946252e-01	0	0	1.812906e+00	3.391482e+00	HCN4;CAMK2D;GJA5;CAV1;ATP2A2;STC1
GO_Biological_Process_2023	Regulation Of Myeloid Cell Differentiation (GO:0045637)	6/26	1.540090e-01	9.946252e-01	0	0	1.812906e+00	3.391482e+00	LYN;CNOT4;CDK6;FES;LEO1;HOXB8
GO_Biological_Process_2023	Respiratory Chain Complex IV Assembly (GO:0008535)	6/26	1.540090e-01	9.946252e-01	0	0	1.812906e+00	3.391482e+00	COA1;PET100;COX15;COX18;COX17;SLC25A46
GO_Biological_Process_2023	Double-Strand Break Repair Via Homologous Recombination (GO:0000724)	20/111	1.546773e-01	9.946252e-01	0	0	1.329195e+00	2.480829e+00	MUS81;PSMD14;KDM4D;ZMYND8;ATRX;TOP3A;XRCC1;NUCKS1;CHD4;INO80;INIP;RAD54B;YY1;RAD51D;PPP4C;ERCC4;NABP2;UBE2N;EPC1;ERCC5
GO_Biological_Process_2023	Exocytosis (GO:0006887)	16/86	1.548146e-01	9.946252e-01	0	0	1.382105e+00	2.578354e+00	RPH3AL;EXOC8;CADPS;RAB3IP;SYTL1;MIA3;ANK1;SYTL4;CPLX1;VAMP7;RAB11FIP1;RAB26;DNAJC5;NLRP5;TRAPPC11;EXOC2
GO_Biological_Process_2023	Intracellular Protein Transport (GO:0006886)	53/325	1.557635e-01	9.946252e-01	0	0	1.179737e+00	2.193623e+00	ARF3;VPS29;IPO11;CSE1L;SNX13;PKD1;RAB22A;RPGR;HERC2;ARL5C;MAP1LC3C;XPO6;FAM53C;AKT1;TIMM17B;TNPO2;TNPO3;KPNA1;NUP133;STX8;TSC2;RABL3;SLU7;STAM2;TRARG1;POM121;RAB5B;NLGN1;RAB5C;SAR1B;STX16;COX18;RAB1B;AKAP6;LTBP2;SNX31;ARFRP1;SNX1;CACNG8;NUP85;GRPEL2;RAB24;GPIHBP1;RANBP3;NUP155;SEC16A;NUP153;DNAJC15;EHD1;SEC23IP;BCL3;RAB3GAP2;RAB19
GO_Biological_Process_2023	Lysosomal Transport (GO:0007041)	19/105	1.575543e-01	9.946252e-01	0	0	1.336068e+00	2.469035e+00	SCARB2;PRKN;BECN1;PLEKHF1;LRP1;MGRN1;CLEC16A;M6PR;GCC2;C9ORF72;RHOB;VAMP7;VPS41;PLEKHM1;EPG5;ATP13A2;GPRASP1;RAB7B;ARSB
GO_Biological_Process_2023	Notch Signaling Involved In Heart Development (GO:0061314)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	NOTCH2;HEYL;NOTCH1
GO_Biological_Process_2023	Alpha-Amino Acid Biosynthetic Process (GO:1901607)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	CPS1;ILVBL;BCAT2
GO_Biological_Process_2023	Arginine Metabolic Process (GO:0006525)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	ARG1;NAGS;ART4
GO_Biological_Process_2023	Branched-Chain Amino Acid Transport (GO:0015803)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	SLC43A2;SLC43A1;SLC25A44
GO_Biological_Process_2023	calcineurin-NFAT Signaling Cascade (GO:0033173)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	NFAT5;NFATC3;NFATC4
GO_Biological_Process_2023	Cardiac Muscle Cell Membrane Repolarization (GO:0099622)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	KCNJ5;KCND3;KCNJ2
GO_Biological_Process_2023	Cellular Response To Increased Oxygen Levels (GO:0036295)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	ATP6V1A;TMEM199;CAV1
GO_Biological_Process_2023	Establishment Of Epithelial Cell Apical/Basal Polarity (GO:0045198)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	SLC9A3R1;MSN;EZR
GO_Biological_Process_2023	Negative Regulation Of Activin Receptor Signaling Pathway (GO:0032926)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	SKI;LEMD3;CER1
GO_Biological_Process_2023	Negative Regulation Of Alpha-Beta T Cell Activation (GO:0046636)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	HFE;TARM1;GLI3
GO_Biological_Process_2023	Negative Regulation Of Oxidoreductase Activity (GO:0051354)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	PRKN;HP;INS
GO_Biological_Process_2023	Omega-Hydroxylase P450 Pathway (GO:0097267)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	CYP2U1;CYP4A11;CYP4A22
GO_Biological_Process_2023	Positive Regulation Of B Cell Differentiation (GO:0045579)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	MMP14;XBP1;PPP2R3C
GO_Biological_Process_2023	Positive Regulation Of MHC Class II Biosynthetic Process (GO:0045348)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	XBP1;RFX5;SIRT1
GO_Biological_Process_2023	Positive Regulation Of Autophagy Of Mitochondrion (GO:1903599)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	PRKN;HTT;CAMKK2
GO_Biological_Process_2023	Positive Regulation Of Bone Resorption (GO:0045780)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	MC4R;PLEKHM1;TNFRSF11A
GO_Biological_Process_2023	Positive Regulation Of Chondrocyte Differentiation (GO:0032332)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	PKDCC;BMPR1B;GDF6
GO_Biological_Process_2023	Positive Regulation Of Integrin Activation (GO:0033625)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	P2RY12;SRC;PIEZO1
GO_Biological_Process_2023	Positive Regulation Of Lipid Localization (GO:1905954)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	C3;LRP1;PLIN5
GO_Biological_Process_2023	Positive Regulation Of Voltage-Gated Potassium Channel Activity (GO:1903818)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	LRRC26;LRRC38;NPPA
GO_Biological_Process_2023	Regulation Of Long-Term Neuronal Synaptic Plasticity (GO:0048169)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	CAMK2B;SYP;SHANK3
GO_Biological_Process_2023	Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:2000622)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	DHX34;CASC3;HNRNPAB
GO_Biological_Process_2023	Regulation Of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035358)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	PTGIS;SIRT1;PLIN5
GO_Biological_Process_2023	Regulation Of Phospholipase Activity (GO:0010517)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	LRP1;PDPK1;FGFR3
GO_Biological_Process_2023	Regulation Of Triglyceride Catabolic Process (GO:0010896)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	GPLD1;PLIN5;PNPLA2
GO_Biological_Process_2023	Signal Release (GO:0023061)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	ABCC4;SLC44A4;PCSK5
GO_Biological_Process_2023	snRNA Transcription By RNA Polymerase II (GO:0042795)	3/10	1.596729e-01	9.946252e-01	0	0	2.589091e+00	4.750018e+00	SNAPC5;ICE2;SNAPC4
GO_Biological_Process_2023	'De Novo' Post-Translational Protein Folding (GO:0051084)	7/32	1.597046e-01	9.946252e-01	0	0	1.692148e+00	3.104126e+00	DNAJB1;ENTPD5;PTGES3;HSPA6;DNAJB12;DNAJB13;DNAJC18
GO_Biological_Process_2023	Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134)	7/32	1.597046e-01	9.946252e-01	0	0	1.692148e+00	3.104126e+00	DCUN1D3;FHL1;CDK2AP2;INHBA;PKD2;MYO16;DACT1
GO_Biological_Process_2023	Negative Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435)	7/32	1.597046e-01	9.946252e-01	0	0	1.692148e+00	3.104126e+00	USP7;UBXN1;RYBP;CAMLG;HFE;WAC;NOP53
GO_Biological_Process_2023	Phosphatidylinositol 3-Kinase Signaling (GO:0014065)	7/32	1.597046e-01	9.946252e-01	0	0	1.692148e+00	3.104126e+00	LTK;IRS1;GATA3;PIK3CB;NYAP2;MYO16;PIK3C2B
GO_Biological_Process_2023	Protein Transmembrane Import Into Intracellular Organelle (GO:0044743)	7/32	1.597046e-01	9.946252e-01	0	0	1.692148e+00	3.104126e+00	TOMM70;PEX7;GRPEL2;TOMM20L;TIMM17B;PEX1;DNAJC15
GO_Biological_Process_2023	Positive Regulation Of Cell Projection Organization (GO:0031346)	21/118	1.613044e-01	9.946252e-01	0	0	1.309330e+00	2.388822e+00	SCARB2;LYN;RET;CAMK2B;NCOA2;LTK;NLGN1;RETREG3;METRN;TWF2;CBFA2T2;ROBO1;INS;TIAM2;PTPRD;TIAM1;CUX1;FES;DPYSL3;ARSB;MARK2
GO_Biological_Process_2023	Fat Cell Differentiation (GO:0045444)	12/62	1.625320e-01	9.946252e-01	0	0	1.450855e+00	2.636030e+00	NR4A2;C1QTNF3;WNT5B;CTBP1;TMEM120A;UCP1;ZFPM2;GDF6;SIRT1;BBS4;PSMB8;ADIG
GO_Biological_Process_2023	Regulation Of Telomere Maintenance (GO:0032204)	8/38	1.627549e-01	9.946252e-01	0	0	1.611668e+00	2.925999e+00	UPF1;USP7;ERCC4;ATRX;TINF2;YLPM1;TERF2IP;SIRT6
GO_Biological_Process_2023	Negative Regulation Of Signal Transduction (GO:0009968)	44/267	1.629651e-01	9.946252e-01	0	0	1.194223e+00	2.166582e+00	PTPRT;LRRC14;OTUD4;LRP1;IRS1;YWHAB;MGRN1;PALM3;GATA3;PIK3CB;GLI3;GLIS2;SLC9A3R1;UBASH3B;SMPD1;RACK1;AKT1;DACT3;HIF1AN;CER1;TNS2;DACT1;BEND6;LYN;NLRP2B;CSNK2A1;SLC2A10;GDF15;TSC2;IFT122;DKK3;DKK4;NR4A2;MOSMO;MMP14;BPIFB1;TCIM;KIF26A;SPRY3;TMBIM6;TLR6;RAB7B;PTPN2;PLIN5
GO_Biological_Process_2023	Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)	17/93	1.632980e-01	9.946252e-01	0	0	1.352557e+00	2.451074e+00	TENM1;HSP90AA1;NLRP2B;CAV1;ARAF;AXIN1;MLXIPL;PAK1;TBK1;CALCR;RACK1;AKT1;AVP;GPD1L;AMH;GAS6;CNOT9
GO_Biological_Process_2023	Cellular Response To Peptide (GO:1901653)	11/56	1.636947e-01	9.946252e-01	0	0	1.477633e+00	2.674149e+00	XBP1;LRP1;SRC;CYP11A1;GPER1;CAV1;TIMELESS;TLR6;NOD2;PSEN1;VIM
GO_Biological_Process_2023	Autophagosome Maturation (GO:0097352)	9/44	1.640986e-01	9.946252e-01	0	0	1.554203e+00	2.808892e+00	VAMP8;VMP1;BECN1;VAMP7;MAP1LC3C;SNX14;LIX1L;ATP2A2;EPG5
GO_Biological_Process_2023	Extracellular Matrix Disassembly (GO:0022617)	9/44	1.640986e-01	9.946252e-01	0	0	1.554203e+00	2.808892e+00	ADAMTS5;MMP11;MMP14;EXOC8;FLOT1;KLK4;PLG;CTSG;ELANE
GO_Biological_Process_2023	Regulation Of Cell-Substrate Adhesion (GO:0010810)	9/44	1.640986e-01	9.946252e-01	0	0	1.554203e+00	2.808892e+00	NOTCH1;CCDC80;AGR2;PLG;TSC1;PIK3CB;RAC1;NPNT;CORO1C
GO_Biological_Process_2023	Nucleocytoplasmic Transport (GO:0006913)	10/50	1.642943e-01	9.946252e-01	0	0	1.511123e+00	2.729232e+00	AHCTF1;POM121;UBE2I;NUP133;ANP32A;NUP155;NUP85;NUP153;HNRNPA1;BACH2
GO_Biological_Process_2023	Extracellular Matrix Organization (GO:0030198)	30/176	1.645607e-01	9.946252e-01	0	0	1.243107e+00	2.243156e+00	COL14A1;COL12A1;KLK4;DMP1;PLG;ADAMTS10;THSD4;ADAMTS16;ADAMTS5;ADAMTS3;FLRT2;ADAMTS19;FLOT1;COL10A1;CTSG;ELANE;ADAMTS6;ADAMTS7;EXOC8;NPNT;TGFBR1;MMP11;MMP14;CCDC80;BMP1;COL1A2;COL7A1;ST7;COL8A2;GAS6
GO_Biological_Process_2023	Regulation Of Translation (GO:0006417)	34/202	1.651737e-01	9.946252e-01	0	0	1.224520e+00	2.205064e+00	PIWIL2;BTG2;HSPB1;MSI2;BZW1;GSPT1;RBM3;RBM4;ATXN2;LARP1;MTG2;TRIM3;RACK1;IGF2BP1;EIF4E;EIF4B;UPF1;YTHDF1;CSNK2A1;DAPK1;ELP1;PYM1;RC3H1;TSC1;LARP4;ZAR1;ILF3;EIF5;BCL3;GEMIN5;MAPKAPK5;VIM;CNOT9;EIF4G3
GO_Biological_Process_2023	Protein Phosphorylation (GO:0006468)	79/500	1.666115e-01	9.946252e-01	0	0	1.136689e+00	2.037050e+00	PRKAG1;TESK2;PRKAG2;PKD1;LIPE;TBK1;RPS6KA5;EEF2K;AKT3;AKT1;CTSG;NEK3;AMH;EPHB2;CDKL2;CSNK2A1;DAPK1;PDPK1;PRPF4B;VRK3;PRKAB1;TGFBR1;UHMK1;ILF3;CREB1;PRKAR1B;MAK;ULK2;MAPKAPK5;SGK3;ERG;TOP1;GAS6;SGK1;CSNK1G2;CSNK1G1;CAMK2B;BECN1;BRSK2;PRKAA1;CAMK2D;LTK;PKDCC;CTBP1;SRC;CAMKK2;NUAK1;PAK1;ERBB4;MKNK2;ABL1;MARK4;MAPK6;MAP4K3;MARK2;LYN;DMPK;TAF12;CSNK1A1;TAF10;DCLK3;BMX;GDF6;HIPK2;CDK9;BCKDK;SNRK;CDK6;FES;COPS2;STK26;TAOK2;TAF7;PKN2;ATP13A2;BMPR1B;TAF4;FGFR3;NEK11
GO_Biological_Process_2023	Anaphase-Promoting Complex-Dependent Catabolic Process (GO:0031145)	5/21	1.681315e-01	9.946252e-01	0	0	1.888218e+00	3.366709e+00	FZR1;ANAPC7;CUL3;CDC27;ANAPC5
GO_Biological_Process_2023	Histone H2A Acetylation (GO:0043968)	5/21	1.681315e-01	9.946252e-01	0	0	1.888218e+00	3.366709e+00	MRGBP;MEAF6;TRRAP;EPC1;BRD8
GO_Biological_Process_2023	Regulation Of Anoikis (GO:2000209)	5/21	1.681315e-01	9.946252e-01	0	0	1.888218e+00	3.366709e+00	NOTCH1;BRMS1;SRC;CAV1;ZNF304
GO_Biological_Process_2023	Regulation Of Cardiac Conduction (GO:1903779)	5/21	1.681315e-01	9.946252e-01	0	0	1.888218e+00	3.366709e+00	SLC8A3;TRPC1;GJA5;ATP2A2;TBX5
GO_Biological_Process_2023	Regulation Of Dendritic Spine Development (GO:0060998)	5/21	1.681315e-01	9.946252e-01	0	0	1.888218e+00	3.366709e+00	CAMK2B;NLGN1;PSEN1;LLPH;SHANK3
GO_Biological_Process_2023	Regulation Of Lipid Storage (GO:0010883)	5/21	1.681315e-01	9.946252e-01	0	0	1.888218e+00	3.366709e+00	C3;ITGB3;SIRT1;PTPN2;PLIN5
GO_Biological_Process_2023	Regulation Of Neurotransmitter Transport (GO:0051588)	5/21	1.681315e-01	9.946252e-01	0	0	1.888218e+00	3.366709e+00	CHRNB4;FLOT1;KCNMB4;CPLX2;CPLX1
GO_Biological_Process_2023	Regulation Of Transcription By RNA Polymerase II (GO:0006357)	303/2028	1.681813e-01	9.946252e-01	0	0	1.067680e+00	1.903367e+00	TCERG1;ZNF296;CCNK;MYT1L;TRRAP;ZMYND8;FOXI2;HNRNPU;EHMT1;JMJD1C;BACH2;MBD3L1;UXT;SPIC;ZNF609;TBK1;RPS6KA5;CREB3L4;ZMIZ2;MYB;EPC1;ZNF844;SUPT20H;PKNOX1;ATXN7L3;JUNB;TP63;SMARCC2;HNF1B;RFX1;SOX12;EBF4;MED4;HCFC1;MED7;ZSCAN20;PRKAR1A;RFX5;ZSCAN23;ZSCAN25;BCORL1;HOXB8;EZR;ZFPM2;CLOCK;CGGBP1;ZSCAN29;CTBP1;AIRE;TSHZ1;GATA3;RTF1;GATA1;NHLH2;MIER3;MAGEC3;ZBTB7B;HOXC9;HOXC8;KAT14;ELANE;ZBED3;NKX2-2;HEXIM2;ZNF143;CREBBP;JUN;XBP1;ZNF263;ZNF142;SMARCA5;NFATC3;INO80;NR0B2;NFATC4;POU6F1;TADA2B;HOXD4;RBAK;RCOR3;CDK13;SLC2A4RG;RCOR1;ZNF134;MESP2;ZNF254;CSRNP2;ZNF131;GMEB2;SETD3;ZNF44;SGF29;MED16;BMI1;GLI1;GLI3;PHF8;GLI2;CSRP3;ING2;MED13;MECOM;NCOA2;PARP1;NCOA6;TFEB;SIRT6;FOS;HSFX3;MED26;SIRT1;SUPT3H;TOX4;NCOR1;PAX9;PRKN;ZNF8;ASCL2;HOXD10;PURA;RXRA;CUX1;SHOX;LEO1;BRD9;BRD8;SAMD1;RXRG;SPDEF;ZNF343;PURG;BRD4;MCRS1;STAT2;ATAD2;HIPK2;SKI;HEYL;NFIA;FOSB;ZNF337;ZNF354A;MAMLD1;ZNF213;ZNF697;GZF1;FOXA1;CCNT2;PRDM5;UBE2D3;WWC2;NUCKS1;ETS2;YY1;DACH1;CCND1;ZNF83;ZNF449;KMT5A;PIAS4;ZNF440;KDM2A;NKX6-2;MSX2;KDM2B;ZBTB37;MITF;GTF2F1;FOXP2;BRMS1;PRPF6;ZNF316;PGR;ZNF799;FIZ1;ADNP;ERG;LMX1B;ZNF674;ZNF550;ZNF791;NOTCH1;MAX;KMT2C;AEBP1;FOXO4;PSEN1;NPAS1;GLIS1;TAF5L;GLIS2;NEUROD1;NPAT;SBNO2;SOHLH2;ABL1;ZNF304;RPRD1B;E4F1;ZNF785;ZNF300;UBE2I;CBX3;BICRAL;WFS1;CAV1;PHF12;INHBA;ZFHX4;ESR1;HOPX;DRAP1;CDK9;NR4A2;MLXIPL;RGCC;TFCP2;MRGBP;SP2;TLX2;COPS2;BHLHE40;BCL3;PIN1;ZNF536;MAFK;SP7;BMPR1B;ZNF652;MXD4;CREBZF;CHD8;SIX1;HMGB3;CHD4;CHD3;CHD2;PKD2;PKD1;PAGR1;FLCN;SDR16C5;GPER1;ZNF404;ZNF524;DACT1;RBM14;KLF12;PPP1R12A;BUD31;ATRX;FOXL2;SAFB;ETV5;ZNF75A;ZFP90;KLF16;ELF2;CREB1;THRAP3;TRAF6;CRY2;CDH13;HDAC4;NFAT5;SMARCD1;CAMK2D;USP16;DDX20;ZBTB42;DDX21;ZBTB45;NOD2;LIN9;ATOH7;REPIN1;DNAJB1;MTA1;TBX20;HES1;ZNF500;ZNF740;DRGX;JAZF1;SMARCE1;IGBP1;KDM4C;PRRX1;TAF12;FBXL19;TAF10;TBX6;TBX5;POMC;REST;ZNF619;ASXL3;TAF7;BCOR;TAF4;NOP53;RBMX;TRIM33
